HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",32RIADZISS4YBR0RN43AIPRQUA6S4A,A3SW1BXR31CZY0,Approved,"Thu Mar 31 05:12:52 PDT 2016","Thu Mar 31 05:13:33 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3CP1TO84PT1N2BNT7U7EWZK0WC352Q,A19APXLPQCWZ8S,Approved,"Thu Mar 31 05:12:53 PDT 2016","Thu Mar 31 05:13:34 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3X66WABAJWIA3Q8WSQ4AJ6GHSZHG3U,A19OSI7WHK5XD2,Approved,"Thu Mar 31 05:13:02 PDT 2016","Thu Mar 31 05:13:40 PDT 2016",  Wow that was fast!,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",37M28K1J0QDKEDXI9B4N3RM3Q1QAJO,A1HOM4EPR5U87K,Approved,"Thu Mar 31 05:13:09 PDT 2016","Thu Mar 31 05:13:48 PDT 2016",  thanks,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3634BBTX0OUJFTUK295F5RIUA2EIFX,A3CX9UQ91LNQJJ,Approved,"Thu Mar 31 05:13:02 PDT 2016","Thu Mar 31 05:13:48 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3PWWM24LHSY6PT6V5SEH8JURY2482V,A2GTEPJFGOE4KK,Approved,"Thu Mar 31 05:13:25 PDT 2016","Thu Mar 31 05:13:58 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",33C7UALJVLYZ08OZMOE330KM6WQ81E,A16VBV2L4DUCQ7,Approved,"Thu Mar 31 05:12:55 PDT 2016","Thu Mar 31 05:14:01 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3LS2AMNW5FQQ24VWEKTE1NIUTDMQOU,A20EU0UH5K3VGE,Approved,"Thu Mar 31 05:13:16 PDT 2016","Thu Mar 31 05:14:02 PDT 2016",  ??,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",378XPAWRUCDOJ2DCRTJNRQ73DM1AIC,A1TLNLB9D87H6,Approved,"Thu Mar 31 05:12:50 PDT 2016","Thu Mar 31 05:14:06 PDT 2016","  I didn't realize it would be that quick of a read, but I tried my best. I read normally.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3I3WADAZ9Q419ICYUS5B3CN3XHZO5F,ANIRTJBXLLWKY,Approved,"Thu Mar 31 05:13:29 PDT 2016","Thu Mar 31 05:14:17 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3A1PQ49WVHHSTJPSPS89GDDL9FH1HN,AIM6UIPPVF05M,Approved,"Thu Mar 31 05:13:48 PDT 2016","Thu Mar 31 05:14:24 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3LRLIPTPEQ9FPX30RW4Z46MG5QQAKN,A2R8XAJN3HFS06,Approved,"Thu Mar 31 05:14:02 PDT 2016","Thu Mar 31 05:14:32 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3LQ8PUHQFLS3TPLQXZTF8CU7QHRIHV,AG7F3QKOQJGYR,Approved,"Thu Mar 31 05:13:05 PDT 2016","Thu Mar 31 05:14:32 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3G0WWMR1UVK8KJVKD5T1MYIP33HQNF,A1YILFU07P6DND,Approved,"Thu Mar 31 05:14:01 PDT 2016","Thu Mar 31 05:14:42 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",30LB5CDZNCAEDF44ZVAG2FYG0DRZ07,A2A9W6KFVH4F3W,Approved,"Thu Mar 31 05:11:24 PDT 2016","Thu Mar 31 05:14:49 PDT 2016","  I hadn't seen how many people were killed, so I guessed at the numbers. Personally I think would have needed three more seconds to see/comprehend all.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3DYGAII7PL88N47XTK6TQNNK3IIQPB,A9MGD6PRW1N7K,Approved,"Thu Mar 31 05:14:00 PDT 2016","Thu Mar 31 05:15:09 PDT 2016","  I started reading, the page changed and I wrote down what I remembered. ",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3U84XHCDICDVC3M5IWXIEIOTHP74ZS,A25R2OI9L2Q1OW,Approved,"Thu Mar 31 05:12:16 PDT 2016","Thu Mar 31 05:15:16 PDT 2016",Thanks and good luck with your project.  My strategy was to read the article and actually be interested in it.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3EQHHY4HQSSDH5V069S3Y3E16V8G5K,A2X4INDJ76ET18,Approved,"Thu Mar 31 05:14:18 PDT 2016","Thu Mar 31 05:15:26 PDT 2016","  I read the comment first, judged it/poster, and then started to read the article before it disappeared.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3OONKJ5DKCJ3YYT7V2WO6YNV7DLOBG,A2JJQVUEJW6G5A,Approved,"Thu Mar 31 05:15:05 PDT 2016","Thu Mar 31 05:16:02 PDT 2016",  thank you,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3Q5ZZ9ZEVOFYOQPINBGF6QX3ICV58T,A25YG9M911WA3T,Approved,"Thu Mar 31 05:15:33 PDT 2016","Thu Mar 31 05:16:28 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3HMVI3QICJSEFEFHZSCX2D8OZBSY1H,A2GS6VJEP91PA9,Approved,"Thu Mar 31 05:16:06 PDT 2016","Thu Mar 31 05:16:55 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",32N49TQG3GIT58XCQ0I66FXXLOWVAT,A27E8VYAIZO39E,Approved,"Thu Mar 31 05:16:31 PDT 2016","Thu Mar 31 05:17:18 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3CN4LGXD5XOV7DC0MAVZ0BFRBV2Y4U,A1KZRSLKACHL4D,Approved,"Thu Mar 31 05:16:49 PDT 2016","Thu Mar 31 05:17:34 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",35USIKEBNRGFA1C0YWF3GT1Y3266NZ,A3UFM9U6DYRH9D,Approved,"Thu Mar 31 05:17:31 PDT 2016","Thu Mar 31 05:18:27 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3SB4CE2TJVVL9X27QFJOU0UI1Z5AXC,A2V28W4THGYYTQ,Approved,"Thu Mar 31 05:17:41 PDT 2016","Thu Mar 31 05:18:30 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3FIUS151DV2BX2KKN5BU205QW4MGG2,A2X8SEZX56LEAD,Approved,"Thu Mar 31 05:17:51 PDT 2016","Thu Mar 31 05:18:54 PDT 2016","  I tried to read all of it, but ended up not retaining hardly anything.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VE8AYVF8MXQQNI7TNTOS2OG7698FF,A2T92HDGKGJH37,Approved,"Thu Mar 31 05:18:20 PDT 2016","Thu Mar 31 05:18:59 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3JV9LGBJWTEZPF1IBOO279ESNQDOGX,AGQ12PTGHKMDU,Approved,"Thu Mar 31 05:17:56 PDT 2016","Thu Mar 31 05:19:05 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",34J10VATJFYG6IKTGPG9HQM8H4NIQR,A2WY1MVTDTJMQP,Approved,"Thu Mar 31 05:18:47 PDT 2016","Thu Mar 31 05:19:41 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3EA3QWIZ4IVTYYCLXTA4MVXV1BMIT5,A9317WH3Y1SZ8,Approved,"Thu Mar 31 05:19:14 PDT 2016","Thu Mar 31 05:19:52 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",39LNWE0K4UW8YBRAXY0ERRJXKPTIUW,A3PZRDQD9SZ58Y,Approved,"Thu Mar 31 05:19:15 PDT 2016","Thu Mar 31 05:20:59 PDT 2016",  No comment,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3ZSANO2JCF7897XG7LZT9TOHJ0FSFY,A183WYXN12P2TJ,Approved,"Thu Mar 31 05:20:10 PDT 2016","Thu Mar 31 05:21:18 PDT 2016",,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3D3VGR7TA0F1SGHA81YMIAUOU8SR31,A3LCVXMW2COCWD,Approved,"Thu Mar 31 05:21:02 PDT 2016","Thu Mar 31 05:21:36 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",34BBWHLWHABLQFGFSYFF9F4U554IWV,A38QZWKGT370RD,Approved,"Thu Mar 31 05:21:31 PDT 2016","Thu Mar 31 05:22:09 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",386CSBG1OZM0DYPSEO7KKNW38DT6QM,A3N8JP3QR3VPE8,Approved,"Thu Mar 31 05:21:41 PDT 2016","Thu Mar 31 05:22:32 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3N8OEVH1FRQNHSIGZ71ACINUEC4OOK,A2NT5QJKPUBAKO,Approved,"Thu Mar 31 05:22:29 PDT 2016","Thu Mar 31 05:23:11 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3HRMW88U16QEE85LK6KMUD27L990MR,A2JCK494NV7TFX,Approved,"Thu Mar 31 05:22:54 PDT 2016","Thu Mar 31 05:23:33 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3YHH42UU5BFU8QN0KUJ7U0NIL4J0LP,A1EUBMQ86K32XE,Approved,"Thu Mar 31 05:22:50 PDT 2016","Thu Mar 31 05:24:17 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3HMVI3QICJSEFEFHZSCX2D8OZBU1YM,A32P6W3MS0Y063,Approved,"Thu Mar 31 05:24:39 PDT 2016","Thu Mar 31 05:25:20 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3SBEHTYCWN3PFKBF7ZX3UCPAGD4IYU,A2XC9QKBZN6PLH,Approved,"Thu Mar 31 05:24:38 PDT 2016","Thu Mar 31 05:25:38 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3S96KQ6I9M4CQNWZ5F9TVYHI96EDTY,AL33EEPXW7571,Approved,"Thu Mar 31 05:25:32 PDT 2016","Thu Mar 31 05:26:22 PDT 2016",I could have done better.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",384PI804XS1HC3IQ43G86M1DDYR0S3,A2AKBNIYOCV0D4,Approved,"Thu Mar 31 05:25:54 PDT 2016","Thu Mar 31 05:26:50 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3MYYFCXHJ37VLMR0S49TTB8N6ZE4G4,A2AUJWZEHR8TN7,Approved,"Thu Mar 31 05:26:47 PDT 2016","Thu Mar 31 05:27:29 PDT 2016", ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3907X2AHF05RVL5CR9GSU5PHNC4P2W,A22RR2Q0OC1JQ0,Approved,"Thu Mar 31 05:26:59 PDT 2016","Thu Mar 31 05:27:33 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3OVHNO1VE618CZ5YB7YBHMIZU20DZE,A1HEUX7S8HBZWT,Approved,"Thu Mar 31 05:27:47 PDT 2016","Thu Mar 31 05:28:59 PDT 2016",  I just read  the post quickly and tried to recall it.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",36AHBNMV1RC879VTFLWS3F9XO8WDYN,A7VICBCQU30FV,Approved,"Thu Mar 31 05:27:46 PDT 2016","Thu Mar 31 05:29:10 PDT 2016",  Thought it would last a little longer then that haha,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3UJ1CZ6IZHPG7A4R19MKNHX4U625ST,A3N7R7P9HP2YB6,Approved,"Thu Mar 31 05:28:40 PDT 2016","Thu Mar 31 05:29:26 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3ZQIG0FLQEGQCL0FR5EYO4UOD70WV6,A1SBTKIHNTPMF4,Approved,"Thu Mar 31 05:27:48 PDT 2016","Thu Mar 31 05:29:28 PDT 2016","Interesting Study, Thank You!",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3Z7ISHFUH0VWV497UZNVVU4YJB38Z3,A1EXJ6UPVC0CSE,Approved,"Thu Mar 31 05:29:25 PDT 2016","Thu Mar 31 05:30:04 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3C8HJ7UOP7UBGTBBO0XE0C5T3GSZMI,A1C1V5NOGHGR1O,Approved,"Thu Mar 31 05:29:09 PDT 2016","Thu Mar 31 05:30:18 PDT 2016","  I remembered the first two answers, but just went on a gut instinct for the third - I had no clue.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3QECW5O0KH1HMAH6Q9RAXMTQWPG5TI,A3W6T1WDYXMR3,Approved,"Thu Mar 31 05:29:46 PDT 2016","Thu Mar 31 05:30:31 PDT 2016",  I didn't remember very much,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3LUY3GC63Z0YHM2IXLXNQW6PYSQP7C,AKRO3DEH8422K,Approved,"Thu Mar 31 05:30:07 PDT 2016","Thu Mar 31 05:30:39 PDT 2016",  thank you,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",39ZSFO5CA8W4TMBGFGLE3SYXX4IUJK,AZ2KGWN5E32AA,Approved,"Thu Mar 31 05:30:08 PDT 2016","Thu Mar 31 05:30:51 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3HHRAGRYX85KA5EAXIISFSS5JDJ9OS,AVUJVFNHEQTP6,Approved,"Thu Mar 31 05:30:02 PDT 2016","Thu Mar 31 05:30:53 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3LPW2N6LKT2WMNWVQEHK2IFSF3N5U9,A1R6ZLM9V362F7,Approved,"Thu Mar 31 05:30:22 PDT 2016","Thu Mar 31 05:31:06 PDT 2016",  thanks - just had coffee!,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3IRIK4HM3AKWJXF9966P0I7M4YSC6N,A1KDMPYXFE8ZAZ,Approved,"Thu Mar 31 05:30:34 PDT 2016","Thu Mar 31 05:31:06 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3A9AA95ATWMJUIOZ9SIQSCST7MVP5X,A3W12GAMSX5OMK,Approved,"Thu Mar 31 05:29:28 PDT 2016","Thu Mar 31 05:31:10 PDT 2016","  Wow, that went by fast. Since I didn't know what I would need to remember, I wasted time remembering details that weren't relevant. ",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3Z4AIRP3C6DPF9P7UWQVJZ1FX5ZX1B,A3F52M330VFQEN,Approved,"Thu Mar 31 05:30:37 PDT 2016","Thu Mar 31 05:31:19 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3JW0YLFXRTG3RA0KHFJUA6D2KG2WWG,A27OFZ8AKEIQ0K,Approved,"Thu Mar 31 05:29:42 PDT 2016","Thu Mar 31 05:31:21 PDT 2016", The article changed to questions crazy fast.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3ZWFC4W1UU7W8SX3SWZOJJJLXYXRFA,A39YBLQYIUBR76,Approved,"Thu Mar 31 05:30:41 PDT 2016","Thu Mar 31 05:31:34 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3B3WTRP3DB263YP5AKKV8FP2I8N29F,A2MJAXJEJ4SEQM,Approved,"Thu Mar 31 05:31:17 PDT 2016","Thu Mar 31 05:32:00 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3GFK2QRXX9H9ERL0LEWLK60P0JY5W8,A37JD3HRRU53R7,Approved,"Thu Mar 31 05:31:12 PDT 2016","Thu Mar 31 05:32:01 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",31QNSG6A5RTDBU31B4VC4ABZ9IR78B,A2EE1ES8TUMNCM,Approved,"Thu Mar 31 05:31:29 PDT 2016","Thu Mar 31 05:32:29 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3QFUFYSY9YFP7MV5HK3BBQ8B5KEF4G,AHPUVVEDSDA5F,Approved,"Thu Mar 31 05:34:23 PDT 2016","Thu Mar 31 05:35:51 PDT 2016",  I focused more on absorbing the information (and know I couldn't recall who posted the link). I didn't even catch all the objective information because of the short time allowed. Great study though! Best of luck with your research!,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3LBXNTKX0RV74ES2Y95OY5JYVHNX9K,A2UF2FRGVW4T89,Approved,"Thu Mar 31 05:34:57 PDT 2016","Thu Mar 31 05:36:24 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3X65QVEQI0NE2IIGWACRP1PJUTHCLV,A32ZNE8Q5GXAIV,Approved,"Thu Mar 31 05:35:46 PDT 2016","Thu Mar 31 05:36:51 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3K772S5NP8BRDKJ41G3ONXWFYOKHEL,A36STFKF5A23TP,Approved,"Thu Mar 31 05:36:34 PDT 2016","Thu Mar 31 05:37:13 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",35K3O9HUABD7ZOSY6QFOKCK2I98FEM,A1GDQ2QVPW8DBR,Approved,"Thu Mar 31 05:36:38 PDT 2016","Thu Mar 31 05:37:20 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",32Q90QCQ1SLIFAKC716L0PC7Q5OEKM,A3HO7LWAVP98CB,Approved,"Thu Mar 31 05:38:04 PDT 2016","Thu Mar 31 05:38:55 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3FFJ6VRIL1OSIPFUZRMU2KVQ40QI0U,A1P25V17Q78Z93,Approved,"Thu Mar 31 05:37:39 PDT 2016","Thu Mar 31 05:38:57 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3TXMY6UCAEOPTFYTOFKN6NOD4Z4CQK,A27HCT87T16N65,Approved,"Thu Mar 31 05:38:03 PDT 2016","Thu Mar 31 05:39:23 PDT 2016",  Very interesting study,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3L4D84MILZSZO05WFHEFKD973WGHJ6,AYSG3J2U3UF1Y,Approved,"Thu Mar 31 05:39:13 PDT 2016","Thu Mar 31 05:40:25 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3ERMJ6L4DYSSWJ55555V9SCUTNG7MZ,A2BHQB9BAFEXG5,Approved,"Thu Mar 31 05:41:09 PDT 2016","Thu Mar 31 05:42:17 PDT 2016",  I thought I'd have two minutes not 20 seconds so I just focused on the information in the post and not who was saying it.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3ZWFC4W1UU7W8SX3SWZOJJJLXYYFRZ,A1C7UV2UT2S9T7,Approved,"Thu Mar 31 05:42:15 PDT 2016","Thu Mar 31 05:43:15 PDT 2016",I actually screwed up really bad.  I thought you wanted me to talk about the guy.  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3ZSANO2JCF7897XG7LZT9TOHJ0HFSN,ASNTJ81DXL7E8,Approved,"Thu Mar 31 05:42:53 PDT 2016","Thu Mar 31 05:43:53 PDT 2016","  none, thanks",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3CFJTT4SXTQ600FEKQ73HZ5DCEWI7U,A2F0SQOQEPN506,Approved,"Thu Mar 31 05:44:36 PDT 2016","Thu Mar 31 05:45:16 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",37FMASSAYCRT2CI4X7JJM1R9V4NIBG,A1QHJGHKDIG3T5,Approved,"Thu Mar 31 05:45:25 PDT 2016","Thu Mar 31 05:46:18 PDT 2016",  Fun & easy study. thank you.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3ITXP059PWJOE9JCQBQEORG9C7XJST,A17MMDLX532XUR,Approved,"Thu Mar 31 05:45:36 PDT 2016","Thu Mar 31 05:46:21 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3U8YCDAGXPG5ZN3DCZR3BMMCVA70QF,ASK2FIC9UNDWI,Approved,"Thu Mar 31 05:46:43 PDT 2016","Thu Mar 31 05:47:41 PDT 2016",  interesting HIT,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3D4CH1LGEATWISXC9Z5KAJJ3SRSG9C,AINEN1LEUP9JH,Approved,"Thu Mar 31 05:47:59 PDT 2016","Thu Mar 31 05:48:42 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",34PGFRQONOBHLQ0LAG0FLGJUIKTJW8,ACCXC5V05C9R9,Approved,"Thu Mar 31 05:48:20 PDT 2016","Thu Mar 31 05:49:50 PDT 2016","  Well, I had no strategy because I didn't know I'd have to remember specific details, I just read it as quickly as i could and answered to the best of my recollection.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3WQ3B2KGE8GI26M6P0YDU2ANE2D1B8,A1OSRAPSRT934Z,Approved,"Thu Mar 31 05:49:45 PDT 2016","Thu Mar 31 05:50:36 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",35GCEFQ6I5OAU731IISZ4DWN3PD3Z8,A3OUNEJO97MM8E,Approved,"Thu Mar 31 05:50:59 PDT 2016","Thu Mar 31 05:51:52 PDT 2016","  Unique prompt, very interesting",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",37WLF8U1WPQE2VRX1JNNO1KU970K67,A1R4KVYEV07CAJ,Approved,"Thu Mar 31 05:51:37 PDT 2016","Thu Mar 31 05:52:24 PDT 2016","  I just tried to remember what I read, nothing more.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3WMOAN2SRBX0PRR1Z4NBSLHXKVXNV7,A1WOCD9SAYI07V,Approved,"Thu Mar 31 05:51:38 PDT 2016","Thu Mar 31 05:52:38 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3A1PQ49WVHHSTJPSPS89GDDL9FI1HO,A3672FHRNOYTSS,Approved,"Thu Mar 31 05:52:17 PDT 2016","Thu Mar 31 05:53:15 PDT 2016","  I just tried to remember what I read, although I'm not sure I did a great job.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VW6495TLJ0B5KQKBHJ6G0JY6W3YYH,A2UO3QJZNC2VOE,Approved,"Thu Mar 31 05:53:52 PDT 2016","Thu Mar 31 05:54:39 PDT 2016",  it was fun,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3LPW2N6LKT2WMNWVQEHK2IFSF3O5UA,AOTSBJGYMR4N8,Approved,"Thu Mar 31 05:51:36 PDT 2016","Thu Mar 31 05:54:40 PDT 2016",  Just read it,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3H8DHMCCW9BDN46CB6V1U7UMQTODKT,A1O81SOPKHK5RZ,Approved,"Thu Mar 31 05:54:30 PDT 2016","Thu Mar 31 05:55:12 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3LYA37P8IQNK878SXA4VZH6MN8BKBS,A2EQOFJNKS7RCN,Approved,"Thu Mar 31 05:53:50 PDT 2016","Thu Mar 31 05:55:22 PDT 2016",  It was difficult to remember everything! I didn't have time to read the entire story after the post,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3CPLWGV3MOZ2SKEYW3IF03S0T3F9NE,A1X7ULCVLKDPRH,Approved,"Thu Mar 31 05:54:13 PDT 2016","Thu Mar 31 05:55:37 PDT 2016",  I wasnt expecting it to be like that so I just read it,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3F6KKYWMNB1EVARF8JNHMZBQKOTDNY,A3J5KMI6V87URB,Approved,"Thu Mar 31 05:56:05 PDT 2016","Thu Mar 31 05:56:49 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3J4Q2Z4UTY3Y7D4Y56KOIHVGWFMQW7,A2VDLRRPXV3N59,Approved,"Thu Mar 31 05:56:29 PDT 2016","Thu Mar 31 05:57:18 PDT 2016",  too quick,Complete HIT,
